# Disease ID,Disease Name,Gene ID
C0025202,Melanoma,8028
C0025202,Melanoma,8029
C0025202,Melanoma,80723
C0025202,Melanoma,81037
C0025202,Melanoma,823
C0025202,Melanoma,8295
C0025202,Melanoma,83638
C0025202,Melanoma,8398
C0025202,Melanoma,841
C0025202,Melanoma,84285
C0025202,Melanoma,843
C0025202,Melanoma,8452
C0025202,Melanoma,8558
C0025202,Melanoma,9088
C0025202,Melanoma,9317
C0025202,Melanoma,9518
C0025202,Melanoma,9610
C0025202,Melanoma,9689
C0025202,Melanoma,9712
C0025202,Melanoma,9832
C0025202,Melanoma,9846
C0025202,Melanoma,9869
C0025202,Melanoma,9947
C0025202,Melanoma,9985
C0032285,Pneumonia,10803
C0032285,Pneumonia,1230
C0032285,Pneumonia,1235
C0032285,Pneumonia,142
C0032285,Pneumonia,1437
C0032285,Pneumonia,196
C0032285,Pneumonia,23
C0032285,Pneumonia,23411
C0032285,Pneumonia,2833
C0032285,Pneumonia,2919
C0032285,Pneumonia,3162
C0032285,Pneumonia,3458
C0032285,Pneumonia,3553
C0032285,Pneumonia,3554
C0032285,Pneumonia,3560
C0032285,Pneumonia,3565
C0032285,Pneumonia,3568
C0032285,Pneumonia,3569
C0032285,Pneumonia,3572
C0032285,Pneumonia,3596
C0032285,Pneumonia,3605
C0032285,Pneumonia,3606
C0032285,Pneumonia,3689
C0032285,Pneumonia,4283
C0032285,Pneumonia,4638
C0032285,Pneumonia,5196
C0032285,Pneumonia,5443
C0032285,Pneumonia,6347
C0032285,Pneumonia,6351
C0032285,Pneumonia,6354
C0032285,Pneumonia,6355
C0032285,Pneumonia,6356
C0032285,Pneumonia,6361
C0032285,Pneumonia,6363
C0032285,Pneumonia,6364
C0032285,Pneumonia,6369
C0032285,Pneumonia,6374
C0032285,Pneumonia,6376
C0032285,Pneumonia,6696
C0032285,Pneumonia,7040
C0032285,Pneumonia,7124
C0032285,Pneumonia,7132
C0032285,Pneumonia,7133
C0032285,Pneumonia,729230
C0032285,Pneumonia,7850
C0032285,Pneumonia,834
C0032285,Pneumonia,959
C0033805,Pseudohypoaldosteronism,149775
C0033805,Pseudohypoaldosteronism,26249
C0033805,Pseudohypoaldosteronism,2778
C0033805,Pseudohypoaldosteronism,4306
C0033805,Pseudohypoaldosteronism,6337
C0033805,Pseudohypoaldosteronism,6338
C0033805,Pseudohypoaldosteronism,6340
C0033805,Pseudohypoaldosteronism,65125
C0033805,Pseudohypoaldosteronism,65266
C0033805,Pseudohypoaldosteronism,8675
C0020619,Hypogonadism,1082
C0020619,Hypogonadism,1586
C0020619,Hypogonadism,1588
C0020619,Hypogonadism,2488
C0020619,Hypogonadism,2796
C0020619,Hypogonadism,2798
C0020619,Hypogonadism,3952
C0020619,Hypogonadism,3953
C0020619,Hypogonadism,3972
C0020619,Hypogonadism,5424
C0020619,Hypogonadism,55315
C0020619,Hypogonadism,5617
C0020619,Hypogonadism,6866
C0020619,Hypogonadism,6870
C0026650,Movement Disorders,10367
C0026650,Movement Disorders,10911
C0026650,Movement Disorders,1268
C0026650,Movement Disorders,1392
C0026650,Movement Disorders,1812
C0026650,Movement Disorders,1813
C0026650,Movement Disorders,1814
C0026650,Movement Disorders,23237
C0026650,Movement Disorders,2348
C0026650,Movement Disorders,2354
C0026650,Movement Disorders,283989
C0026650,Movement Disorders,3064
C0026650,Movement Disorders,3084
C0026650,Movement Disorders,43
C0026650,Movement Disorders,4988
C0026650,Movement Disorders,5173
C0026650,Movement Disorders,6323
C0026650,Movement Disorders,6558
C0026650,Movement Disorders,7504
C0026650,Movement Disorders,79042
C0026650,Movement Disorders,80746
C0020615,Hypoglycemia,2936
C0020615,Hypoglycemia,3481
C0020615,Hypoglycemia,3553
C0020615,Hypoglycemia,3630
C0020615,Hypoglycemia,5265
C0020615,Hypoglycemia,5465
C0020615,Hypoglycemia,6648
C0020615,Hypoglycemia,6927
C0020615,Hypoglycemia,7124
C0020615,Hypoglycemia,775
C0002895,"Anemia, Sickle Cell",1723
C0002895,"Anemia, Sickle Cell",3043
C0002895,"Anemia, Sickle Cell",3240
C0002895,"Anemia, Sickle Cell",4879
C0002895,"Anemia, Sickle Cell",53335
C0002895,"Anemia, Sickle Cell",7124
C0002895,"Anemia, Sickle Cell",7372
C0002895,"Anemia, Sickle Cell",7412
C0002895,"Anemia, Sickle Cell",790
C0002895,"Anemia, Sickle Cell",8131
C0238288,"Muscular Dystrophy, Facioscapulohumeral",100288687
C0238288,"Muscular Dystrophy, Facioscapulohumeral",1026
C0238288,"Muscular Dystrophy, Facioscapulohumeral",1281
C0238288,"Muscular Dystrophy, Facioscapulohumeral",1634
C0238288,"Muscular Dystrophy, Facioscapulohumeral",176
C0238288,"Muscular Dystrophy, Facioscapulohumeral",2006
C0238288,"Muscular Dystrophy, Facioscapulohumeral",22947
C0238288,"Muscular Dystrophy, Facioscapulohumeral",23347
C0238288,"Muscular Dystrophy, Facioscapulohumeral",2483
C0238288,"Muscular Dystrophy, Facioscapulohumeral",2953
C0238288,"Muscular Dystrophy, Facioscapulohumeral",3304
C0238288,"Muscular Dystrophy, Facioscapulohumeral",3308
C0238288,"Muscular Dystrophy, Facioscapulohumeral",4060
C0004153,Atherosclerosis,10152
C0004153,Atherosclerosis,1269
C0004153,Atherosclerosis,1401
C0004153,Atherosclerosis,142
C0004153,Atherosclerosis,1535
C0004153,Atherosclerosis,1593
C0004153,Atherosclerosis,177
C0004153,Atherosclerosis,183
C0004153,Atherosclerosis,19
C0004153,Atherosclerosis,196
C0004153,Atherosclerosis,2099
C0004153,Atherosclerosis,23411
C0004153,Atherosclerosis,240
C0004153,Atherosclerosis,241
C0004153,Atherosclerosis,246
C0004153,Atherosclerosis,2944
C0004153,Atherosclerosis,3240
C0004153,Atherosclerosis,3269
C0004153,Atherosclerosis,3304
C0004153,Atherosclerosis,337
C0004153,Atherosclerosis,3383
C0004153,Atherosclerosis,3458
C0004153,Atherosclerosis,348
C0004153,Atherosclerosis,3481
C0004153,Atherosclerosis,356
C0004153,Atherosclerosis,3569
C0004153,Atherosclerosis,3949
C0004153,Atherosclerosis,4018
C0004153,Atherosclerosis,4048
C0004153,Atherosclerosis,4312
C0004153,Atherosclerosis,4843
C0004153,Atherosclerosis,4846
C0004153,Atherosclerosis,4864
C0004153,Atherosclerosis,5054
C0004153,Atherosclerosis,5320
C0004153,Atherosclerosis,5327
C0004153,Atherosclerosis,5444
C0004153,Atherosclerosis,5468
C0004153,Atherosclerosis,5743
C0004153,Atherosclerosis,6347
C0004153,Atherosclerosis,6348
C0004153,Atherosclerosis,6351
C0004153,Atherosclerosis,64240
C0004153,Atherosclerosis,6647
C0004153,Atherosclerosis,6648
C0004153,Atherosclerosis,6774
C0004153,Atherosclerosis,7099
C0004153,Atherosclerosis,7124
C0004153,Atherosclerosis,7274
C0004153,Atherosclerosis,7412
C0004153,Atherosclerosis,7422
C0004153,Atherosclerosis,7442
C0004153,Atherosclerosis,9021
C0004153,Atherosclerosis,9370
C0004096,Asthma,10111
C0004096,Asthma,1017
C0004096,Asthma,10451
C0004096,Asthma,10665
C0004096,Asthma,108
C0004096,Asthma,11127
C0004096,Asthma,117
C0004096,Asthma,117156
C0004096,Asthma,134430
C0004096,Asthma,142
C0004096,Asthma,149628
C0004096,Asthma,154
C0004096,Asthma,169026
C0004096,Asthma,1728
C0004096,Asthma,1767
C0004096,Asthma,1786
C0004096,Asthma,1906
C0004096,Asthma,2066
C0004096,Asthma,217
C0004096,Asthma,222256
C0004096,Asthma,22806
C0004096,Asthma,23108
C0004096,Asthma,23194
C0004096,Asthma,23274
C0004096,Asthma,23418
C0004096,Asthma,240
C0004096,Asthma,2549
C0004096,Asthma,25890
C0004096,Asthma,282617
C0004096,Asthma,284110
C0004096,Asthma,286046
C0004096,Asthma,29119
C0004096,Asthma,2944
C0004096,Asthma,2950
C0004096,Asthma,30009
C0004096,Asthma,3113
C0004096,Asthma,3115
C0004096,Asthma,3117
C0004096,Asthma,3119
C0004096,Asthma,3123
C0004096,Asthma,3135
C0004096,Asthma,3162
C0004096,Asthma,3176
C0004096,Asthma,3291
C0004096,Asthma,3371
C0004096,Asthma,3383
C0004096,Asthma,3553
C0004096,Asthma,3557
C0004096,Asthma,3560
C0004096,Asthma,3565
C0004096,Asthma,3567
C0004096,Asthma,3570
C0004096,Asthma,3593
C0004096,Asthma,3596
C0004096,Asthma,374
C0004096,Asthma,383
C0004096,Asthma,384
C0004096,Asthma,387129
C0004096,Asthma,3880
C0004096,Asthma,4088
C0004096,Asthma,414764
C0004096,Asthma,4318
C0004096,Asthma,4319
C0004096,Asthma,4589
C0004096,Asthma,4602
C0004096,Asthma,4843
C0004096,Asthma,4852
C0004096,Asthma,4855
C0004096,Asthma,5089
C0004096,Asthma,51088
C0004096,Asthma,51131
C0004096,Asthma,5142
C0004096,Asthma,5144
C0004096,Asthma,5328
C0004096,Asthma,5515
C0004096,Asthma,55876
C0004096,Asthma,5592
C0004096,Asthma,5660
C0004096,Asthma,5728
C0004096,Asthma,596
C0004096,Asthma,6037
C0004096,Asthma,60495
C0004096,Asthma,6095
C0004096,Asthma,632
C0004096,Asthma,6347
C0004096,Asthma,6352
C0004096,Asthma,6356
C0004096,Asthma,64375
C0004096,Asthma,6490
C0004096,Asthma,6584
C0004096,Asthma,6647
C0004096,Asthma,6701
C0004096,Asthma,7040
C0004096,Asthma,7078
C0004096,Asthma,7096
C0004096,Asthma,7124
C0004096,Asthma,7145
C0004096,Asthma,7356
C0004096,Asthma,7422
C0004096,Asthma,7941
C0004096,Asthma,847
C0004096,Asthma,85480
C0004096,Asthma,8809
C0004096,Asthma,8989
C0004096,Asthma,90865
C0004096,Asthma,9173
C0004096,Asthma,929
C0004096,Asthma,94103
C0004096,Asthma,9547
C0949658,"Cardiomyopathy, Hypertrophic, Familial",1410
C0949658,"Cardiomyopathy, Hypertrophic, Familial",1674
C0949658,"Cardiomyopathy, Hypertrophic, Familial",1829
C0949658,"Cardiomyopathy, Hypertrophic, Familial",23171
C0949658,"Cardiomyopathy, Hypertrophic, Familial",27063
C0949658,"Cardiomyopathy, Hypertrophic, Familial",3920
C0949658,"Cardiomyopathy, Hypertrophic, Familial",4563
C0949658,"Cardiomyopathy, Hypertrophic, Familial",4565
C0949658,"Cardiomyopathy, Hypertrophic, Familial",4607
C0949658,"Cardiomyopathy, Hypertrophic, Familial",4624
C0949658,"Cardiomyopathy, Hypertrophic, Familial",4625
C0949658,"Cardiomyopathy, Hypertrophic, Familial",4633
C0949658,"Cardiomyopathy, Hypertrophic, Familial",4634
C0949658,"Cardiomyopathy, Hypertrophic, Familial",57158
C0949658,"Cardiomyopathy, Hypertrophic, Familial",6331
C0949658,"Cardiomyopathy, Hypertrophic, Familial",7137
C0949658,"Cardiomyopathy, Hypertrophic, Familial",7139
C0949658,"Cardiomyopathy, Hypertrophic, Familial",7168
C0949658,"Cardiomyopathy, Hypertrophic, Familial",8048
C0949658,"Cardiomyopathy, Hypertrophic, Familial",859
C0949658,"Cardiomyopathy, Hypertrophic, Familial",88
C0949658,"Cardiomyopathy, Hypertrophic, Familial",91624
C0949658,"Cardiomyopathy, Hypertrophic, Familial",9992
C0037286,Skin Neoplasms,1050
C0037286,Skin Neoplasms,1440
C0037286,Skin Neoplasms,1457
C0037286,Skin Neoplasms,1459
C0037286,Skin Neoplasms,1460
C0037286,Skin Neoplasms,2066
C0037286,Skin Neoplasms,2068
C0037286,Skin Neoplasms,207
C0037286,Skin Neoplasms,2185
C0037286,Skin Neoplasms,2321
C0037286,Skin Neoplasms,25913
C0037286,Skin Neoplasms,2697
C0037286,Skin Neoplasms,2706
C0037286,Skin Neoplasms,2709
C0037286,Skin Neoplasms,2736
C0037286,Skin Neoplasms,2993
C0037286,Skin Neoplasms,3091
C0037286,Skin Neoplasms,326
C0037286,Skin Neoplasms,3265
C0037286,Skin Neoplasms,338442
C0037286,Skin Neoplasms,3480
C0037286,Skin Neoplasms,3552
C0037286,Skin Neoplasms,360
C0037286,Skin Neoplasms,3713
C0037286,Skin Neoplasms,3848
C0037286,Skin Neoplasms,3858
C0037286,Skin Neoplasms,3872
C0037286,Skin Neoplasms,4014
C0037286,Skin Neoplasms,4318
C0037286,Skin Neoplasms,434
C0037286,Skin Neoplasms,4780
C0037286,Skin Neoplasms,4878
C0037286,Skin Neoplasms,4953
C0037286,Skin Neoplasms,5467
C0037286,Skin Neoplasms,5727
C0037286,Skin Neoplasms,5743
C0037286,Skin Neoplasms,5970
C0037286,Skin Neoplasms,6608
C0037286,Skin Neoplasms,6648
C0037286,Skin Neoplasms,6667
C0037286,Skin Neoplasms,7040
C0037286,Skin Neoplasms,7046
C0037286,Skin Neoplasms,7157
C0037286,Skin Neoplasms,7299
C0037286,Skin Neoplasms,7507
C0037286,Skin Neoplasms,7517
C0037286,Skin Neoplasms,841
C0037286,Skin Neoplasms,843
C0037286,Skin Neoplasms,8843
C0268237,Cytochrome-C Oxidase Deficiency,100131801
C0268237,Cytochrome-C Oxidase Deficiency,116228
C0268237,Cytochrome-C Oxidase Deficiency,1340
C0268237,Cytochrome-C Oxidase Deficiency,1352
C0268237,Cytochrome-C Oxidase Deficiency,22868
C0268237,Cytochrome-C Oxidase Deficiency,28958
C0268237,Cytochrome-C Oxidase Deficiency,4512
C0268237,Cytochrome-C Oxidase Deficiency,4513
C0268237,Cytochrome-C Oxidase Deficiency,4514
C0268237,Cytochrome-C Oxidase Deficiency,4567
C0268237,Cytochrome-C Oxidase Deficiency,4570
C0268237,Cytochrome-C Oxidase Deficiency,51204
C0268237,Cytochrome-C Oxidase Deficiency,6341
C0268237,Cytochrome-C Oxidase Deficiency,6834
C0268237,Cytochrome-C Oxidase Deficiency,84334
C0268237,Cytochrome-C Oxidase Deficiency,84987
C0268237,Cytochrome-C Oxidase Deficiency,9997
C0035304,Retinal Degeneration,1356
C0035304,Retinal Degeneration,1406
C0035304,Retinal Degeneration,145226
C0035304,Retinal Degeneration,23322
C0035304,Retinal Degeneration,2668
C0035304,Retinal Degeneration,4901
C0035304,Retinal Degeneration,5158
C0035304,Retinal Degeneration,54806
C0035304,Retinal Degeneration,57560
C0035304,Retinal Degeneration,596
C0035304,Retinal Degeneration,6010
C0035304,Retinal Degeneration,6103
C0035304,Retinal Degeneration,64802
C0035304,Retinal Degeneration,6647
C0035304,Retinal Degeneration,84839
C0011615,"Dermatitis, Atopic",100533107
C0011615,"Dermatitis, Atopic",100874011
C0011615,"Dermatitis, Atopic",101927774
C0011615,"Dermatitis, Atopic",102465537
C0011615,"Dermatitis, Atopic",10665
C0011615,"Dermatitis, Atopic",11127
C0011615,"Dermatitis, Atopic",1232
C0011615,"Dermatitis, Atopic",1234
C0011615,"Dermatitis, Atopic",129446
C0011615,"Dermatitis, Atopic",151887
C0011615,"Dermatitis, Atopic",22891
C0011615,"Dermatitis, Atopic",2312
C0011615,"Dermatitis, Atopic",2720
C0011615,"Dermatitis, Atopic",282617
C0011615,"Dermatitis, Atopic",2833
C0011615,"Dermatitis, Atopic",284382
C0011615,"Dermatitis, Atopic",3106
C0011615,"Dermatitis, Atopic",339400
C0011615,"Dermatitis, Atopic",3458
C0011615,"Dermatitis, Atopic",3553
C0011615,"Dermatitis, Atopic",3565
C0011615,"Dermatitis, Atopic",3567
C0011615,"Dermatitis, Atopic",3569
C0011615,"Dermatitis, Atopic",3586
C0011615,"Dermatitis, Atopic",3596
C0011615,"Dermatitis, Atopic",3627
C0011615,"Dermatitis, Atopic",386653
C0011615,"Dermatitis, Atopic",5017
C0011615,"Dermatitis, Atopic",5089
C0011615,"Dermatitis, Atopic",5465
C0011615,"Dermatitis, Atopic",54778
C0011615,"Dermatitis, Atopic",5599
C0011615,"Dermatitis, Atopic",56946
C0011615,"Dermatitis, Atopic",6279
C0011615,"Dermatitis, Atopic",6352
C0011615,"Dermatitis, Atopic",6356
C0011615,"Dermatitis, Atopic",6361
C0011615,"Dermatitis, Atopic",6367
C0011615,"Dermatitis, Atopic",6369
C0011615,"Dermatitis, Atopic",63940
C0011615,"Dermatitis, Atopic",6401
C0011615,"Dermatitis, Atopic",6556
C0011615,"Dermatitis, Atopic",6778
C0011615,"Dermatitis, Atopic",7148
C0011615,"Dermatitis, Atopic",84433
C0011615,"Dermatitis, Atopic",85480
C0011615,"Dermatitis, Atopic",8809
C0011615,"Dermatitis, Atopic",8875
C0011615,"Dermatitis, Atopic",8876
C0011615,"Dermatitis, Atopic",90865
C0029456,Osteoporosis,10376
C0029456,Osteoporosis,10487
C0029456,Osteoporosis,10576
C0029456,Osteoporosis,10584
C0029456,Osteoporosis,10935
C0029456,Osteoporosis,111
C0029456,Osteoporosis,11138
C0029456,Osteoporosis,11315
C0029456,Osteoporosis,11343
C0029456,Osteoporosis,114876
C0029456,Osteoporosis,118429
C0029456,Osteoporosis,1277
C0029456,Osteoporosis,1278
C0029456,Osteoporosis,1588
C0029456,Osteoporosis,2023
C0029456,Osteoporosis,2122
C0029456,Osteoporosis,220164
C0029456,Osteoporosis,2243
C0029456,Osteoporosis,2244
C0029456,Osteoporosis,25796
C0029456,Osteoporosis,2597
C0029456,Osteoporosis,2820
C0029456,Osteoporosis,2876
C0029456,Osteoporosis,2934
C0029456,Osteoporosis,302
C0029456,Osteoporosis,338382
C0029456,Osteoporosis,3418
C0029456,Osteoporosis,348751
C0029456,Osteoporosis,3569
C0029456,Osteoporosis,3570
C0029456,Osteoporosis,4041
C0029456,Osteoporosis,4057
C0029456,Osteoporosis,471
C0029456,Osteoporosis,4860
C0029456,Osteoporosis,4982
C0029456,Osteoporosis,501
C0029456,Osteoporosis,5019
C0029456,Osteoporosis,5034
C0029456,Osteoporosis,5315
C0029456,Osteoporosis,5341
C0029456,Osteoporosis,5443
C0029456,Osteoporosis,54503
C0029456,Osteoporosis,5683
C0029456,Osteoporosis,5686
C0029456,Osteoporosis,5741
C0029456,Osteoporosis,5906
C0029456,Osteoporosis,5972
C0029456,Osteoporosis,6251
C0029456,Osteoporosis,6648
C0029456,Osteoporosis,7040
C0029456,Osteoporosis,7094
C0029456,Osteoporosis,71
C0029456,Osteoporosis,7167
C0029456,Osteoporosis,7171
C0029456,Osteoporosis,7307
C0029456,Osteoporosis,7414
C0029456,Osteoporosis,7421
C0029456,Osteoporosis,7471
C0029456,Osteoporosis,760
C0029456,Osteoporosis,799
C0029456,Osteoporosis,8572
C0029456,Osteoporosis,8600
C0029456,Osteoporosis,92344
C0029456,Osteoporosis,9365
C0029456,Osteoporosis,9948
C0018801,Heart Failure,10516
C0018801,Heart Failure,10891
C0018801,Heart Failure,112616
C0018801,Heart Failure,1401
C0018801,Heart Failure,1431
C0018801,Heart Failure,1437
C0018801,Heart Failure,1440
C0018801,Heart Failure,1490
C0018801,Heart Failure,152
C0018801,Heart Failure,153
C0018801,Heart Failure,1536
C0018801,Heart Failure,155
C0018801,Heart Failure,161725
C0018801,Heart Failure,1636
C0018801,Heart Failure,183
C0018801,Heart Failure,185
C0018801,Heart Failure,1906
C0018801,Heart Failure,2053
C0018801,Heart Failure,213
C0018801,Heart Failure,2628
C0018801,Heart Failure,2641
C0018801,Heart Failure,2660
C0018801,Heart Failure,27035
C0018801,Heart Failure,2879
C0018801,Heart Failure,2920
C0018801,Heart Failure,2932
C0018801,Heart Failure,3084
C0018801,Heart Failure,3091
C0018801,Heart Failure,3162
C0018801,Heart Failure,325
C0018801,Heart Failure,3315
C0018801,Heart Failure,3357
C0018801,Heart Failure,3458
C0018801,Heart Failure,3553
C0018801,Heart Failure,3569
C0018801,Heart Failure,3630
C0018801,Heart Failure,3688
C0018801,Heart Failure,4306
C0018801,Heart Failure,478
C0018801,Heart Failure,4843
C0018801,Heart Failure,4846
C0018801,Heart Failure,487
C0018801,Heart Failure,4878
C0018801,Heart Failure,4879
C0018801,Heart Failure,488
C0018801,Heart Failure,4881
C0018801,Heart Failure,4973
C0018801,Heart Failure,50507
C0018801,Heart Failure,5054
C0018801,Heart Failure,5170
C0018801,Heart Failure,51738
C0018801,Heart Failure,5294
C0018801,Heart Failure,5327
C0018801,Heart Failure,5443
C0018801,Heart Failure,5502
C0018801,Heart Failure,551
C0018801,Heart Failure,554
C0018801,Heart Failure,5609
C0018801,Heart Failure,5617
C0018801,Heart Failure,5663
C0018801,Heart Failure,5741
C0018801,Heart Failure,5742
C0018801,Heart Failure,5743
C0018801,Heart Failure,5879
C0018801,Heart Failure,5972
C0018801,Heart Failure,6548
C0018801,Heart Failure,6647
C0018801,Heart Failure,6648
C0018801,Heart Failure,6649
C0018801,Heart Failure,7124
C0018801,Heart Failure,7132
C0018801,Heart Failure,7139
C0018801,Heart Failure,7422
C0018801,Heart Failure,7450
C0018801,Heart Failure,7498
C0018801,Heart Failure,8204
C0018801,Heart Failure,847
C0018801,Heart Failure,90226
C0018801,Heart Failure,9370
C0018801,Heart Failure,9518
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,10111
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,11200
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,4361
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,4683
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,5728
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,580
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,5888
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,5889
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,5892
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,672
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,675
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,7157
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,79728
C0677776,Hereditary Breast And Ovarian Cancer Syndrome,83990
C0349788,Arrhythmogenic Right Ventricular Dysplasia,125972
C0349788,Arrhythmogenic Right Ventricular Dysplasia,1824
C0349788,Arrhythmogenic Right Ventricular Dysplasia,1829
C0349788,Arrhythmogenic Right Ventricular Dysplasia,1832
C0349788,Arrhythmogenic Right Ventricular Dysplasia,3757
C0349788,Arrhythmogenic Right Ventricular Dysplasia,4000
C0349788,Arrhythmogenic Right Ventricular Dysplasia,5318
C0349788,Arrhythmogenic Right Ventricular Dysplasia,6331
C0349788,Arrhythmogenic Right Ventricular Dysplasia,79188
C0349788,Arrhythmogenic Right Ventricular Dysplasia,9531
C0011882,Diabetic Neuropathies,1129
C0011882,Diabetic Neuropathies,2915
C0011882,Diabetic Neuropathies,3082
C0011882,Diabetic Neuropathies,3643
C0011882,Diabetic Neuropathies,4311
C0011882,Diabetic Neuropathies,4313
C0011882,Diabetic Neuropathies,4318
C0011882,Diabetic Neuropathies,4908
C0011882,Diabetic Neuropathies,6446
C0011882,Diabetic Neuropathies,7040
C0011882,Diabetic Neuropathies,7099
C0011882,Diabetic Neuropathies,836
C0011882,Diabetic Neuropathies,847
C0042373,Vascular Diseases,10398
C0042373,Vascular Diseases,10516
C0042373,Vascular Diseases,196
C0042373,Vascular Diseases,2056
C0042373,Vascular Diseases,217
C0042373,Vascular Diseases,2641
C0042373,Vascular Diseases,3082
C0042373,Vascular Diseases,4524
C0042373,Vascular Diseases,4638
C0042373,Vascular Diseases,5311
C0042373,Vascular Diseases,6559
C0042373,Vascular Diseases,6648
C0042373,Vascular Diseases,7076
C0042373,Vascular Diseases,7124
C0042373,Vascular Diseases,79001
C0042373,Vascular Diseases,79924
C0023418,Leukemia,10848
C0023418,Leukemia,2078
C0023418,Leukemia,2099
C0023418,Leukemia,2246
C0023418,Leukemia,2305
C0023418,Leukemia,23532
C0023418,Leukemia,29072
C0023418,Leukemia,2944
C0023418,Leukemia,3240
C0023418,Leukemia,329
C0023418,Leukemia,330
C0023418,Leukemia,3558
C0023418,Leukemia,366
C0023418,Leukemia,367
C0023418,Leukemia,3717
C0023418,Leukemia,4255
C0023418,Leukemia,4297
C0023418,Leukemia,54541
C0023418,Leukemia,55512
C0023418,Leukemia,5590
C0023418,Leukemia,55904
C0023418,Leukemia,572
